"FILENAME","LIBRARY","SUPPLIER","URL","DOWNLOAD","TAGS"
"Audiobeast_Medium_Warehouse_Browning_M2_.50_Machine_Gun_03m_RSM191_MS_Raw_002_Burst_x2.wav","The London Warehouse Firearms Library","Audiobeast","http://www.sonniss.com/sound-effects/london-warehouse-firearms-library/","/Sonniss - GDC 2016 - Game Audio Bundle/Audiobeast - The London Warehouse Firearms Library/Audiobeast_Medium_Warehouse_Browning_M2_.50_Machine_Gun_03m_RSM191_MS_Raw_002_Burst_x2.wav","audiobeast_medium_warehouse_browning_m2_50_machine_gun_03m_rsm191_ms_raw_002_burst_x2|audiobeast_medium_warehouse_browning_m2_50_machine_gun_03m_rsm191_ms_raw_002_burst_x2wav|the london warehouse firearms library|audiobeast"
"Audiobeast_Medium_Warehouse_Remington_870_12g_Pump_Action_Shotgun_10m_U87_001_Single_Shot_x8.wav","The London Warehouse Firearms Library","Audiobeast","http://www.sonniss.com/sound-effects/london-warehouse-firearms-library/","/Sonniss - GDC 2016 - Game Audio Bundle/Audiobeast - The London Warehouse Firearms Library/Audiobeast_Medium_Warehouse_Remington_870_12g_Pump_Action_Shotgun_10m_U87_001_Single_Shot_x8.wav","audiobeast_medium_warehouse_remington_870_12g_pump_action_shotgun_10m_u87_001_single_shot_x8|audiobeast_medium_warehouse_remington_870_12g_pump_action_shotgun_10m_u87_001_single_shot_x8wav|the london warehouse firearms library|audiobeast"
"Audiobeast_Small_Room_H&K_416_5.56_Assault_Rifle_05m_LS5_001_Single_Shot_x1.wav","The London Warehouse Firearms Library","Audiobeast","http://www.sonniss.com/sound-effects/london-warehouse-firearms-library/","/Sonniss - GDC 2016 - Game Audio Bundle/Audiobeast - The London Warehouse Firearms Library/Audiobeast_Small_Room_H&K_416_5.56_Assault_Rifle_05m_LS5_001_Single_Shot_x1.wav","audiobeast_small_room_h&k_416_556_assault_rifle_05m_ls5_001_single_shot_x1|audiobeast_small_room_h&k_416_556_assault_rifle_05m_ls5_001_single_shot_x1wav|the london warehouse firearms library|audiobeast"
"Insect, Fly - 02 - take off, flying away, landing.wav","The Fly","Audionym","http://www.sonniss.com/sound-effects/fly/","/Sonniss - GDC 2016 - Game Audio Bundle/Audionym - The Fly/Insect, Fly - 02 - take off, flying away, landing.wav","take|off|flying|away|landing|insect|fly|02|landingwav|the fly|audionym"
"Insect, Fly - 12 - take off, flying away, landing.wav","The Fly","Audionym","http://www.sonniss.com/sound-effects/fly/","/Sonniss - GDC 2016 - Game Audio Bundle/Audionym - The Fly/Insect, Fly - 12 - take off, flying away, landing.wav","take|off|flying|away|landing|insect|fly|12|landingwav|the fly|audionym"
"Insect, Fly - 31 - buzzing around, pass by, landing.wav","The Fly","Audionym","http://www.sonniss.com/sound-effects/fly/","/Sonniss - GDC 2016 - Game Audio Bundle/Audionym - The Fly/Insect, Fly - 31 - buzzing around, pass by, landing.wav","buzzing|around|pass|by|landing|insect|fly|31|landingwav|the fly|audionym"
"Insect, Fly - 38 - taking off, buzzing around, landing close.wav","The Fly","Audionym","http://www.sonniss.com/sound-effects/fly/","/Sonniss - GDC 2016 - Game Audio Bundle/Audionym - The Fly/Insect, Fly - 38 - taking off, buzzing around, landing close.wav","taking|off|buzzing|around|landing|close|insect|fly|38|closewav|the fly|audionym"
"Signum_source_composite_impact_2.wav","SIGNUM/ Sci-fi Cinematic SFX Pack","Arty","http://www.sonniss.com/sound-effects/signum-sci-fi-cinematic-sfx-pack/","/Sonniss - GDC 2016 - Game Audio Bundle/Blik Blinks - SIGNUM_ Sci-fi Cinematic SFX Pack/Signum_source_composite_impact_2.wav","signum_source_composite_impact_2wav|signum/ sci-fi cinematic sfx pack|arty"
"Signum_source_synth_impact_high-pitched_5.wav","SIGNUM/ Sci-fi Cinematic SFX Pack","Arty","http://www.sonniss.com/sound-effects/signum-sci-fi-cinematic-sfx-pack/","/Sonniss - GDC 2016 - Game Audio Bundle/Blik Blinks - SIGNUM_ Sci-fi Cinematic SFX Pack/Signum_source_synth_impact_high-pitched_5.wav","signum_source_synth_impact_highpitched_5wav|signum/ sci-fi cinematic sfx pack|arty"
"Signum_Value_rjhy.wav","SIGNUM/ Sci-fi Cinematic SFX Pack","Arty","http://www.sonniss.com/sound-effects/signum-sci-fi-cinematic-sfx-pack/","/Sonniss - GDC 2016 - Game Audio Bundle/Blik Blinks - SIGNUM_ Sci-fi Cinematic SFX Pack/Signum_Value_rjhy.wav","signum_value_rjhywav|signum/ sci-fi cinematic sfx pack|arty"
"Signum_Value_xzvz.wav","SIGNUM/ Sci-fi Cinematic SFX Pack","Arty","http://www.sonniss.com/sound-effects/signum-sci-fi-cinematic-sfx-pack/","/Sonniss - GDC 2016 - Game Audio Bundle/Blik Blinks - SIGNUM_ Sci-fi Cinematic SFX Pack/Signum_Value_xzvz.wav","signum_value_xzvzwav|signum/ sci-fi cinematic sfx pack|arty"
"Bluezone-BC0212-ambience-053.wav","Cinematic Tension Sound Effects","Bluezone","http://www.sonniss.com/sound-effects/cinematic-tension-sound-effects/","/Sonniss - GDC 2016 - Game Audio Bundle/Bluezone - Cinematic Tension Sound Effects/Bluezone-BC0212-ambience-053.wav","bluezonebc0212ambience053wav|cinematic tension sound effects|bluezone"
"Bluezone-BC0212-impact-007.wav","Cinematic Tension Sound Effects","Bluezone","http://www.sonniss.com/sound-effects/cinematic-tension-sound-effects/","/Sonniss - GDC 2016 - Game Audio Bundle/Bluezone - Cinematic Tension Sound Effects/Bluezone-BC0212-impact-007.wav","bluezonebc0212impact007wav|cinematic tension sound effects|bluezone"
"Bluezone-BC0212-rise-001.wav","Cinematic Tension Sound Effects","Bluezone","http://www.sonniss.com/sound-effects/cinematic-tension-sound-effects/","/Sonniss - GDC 2016 - Game Audio Bundle/Bluezone - Cinematic Tension Sound Effects/Bluezone-BC0212-rise-001.wav","bluezonebc0212rise001wav|cinematic tension sound effects|bluezone"
"Bluezone-BC0212-sound-effect-004.wav","Cinematic Tension Sound Effects","Bluezone","http://www.sonniss.com/sound-effects/cinematic-tension-sound-effects/","/Sonniss - GDC 2016 - Game Audio Bundle/Bluezone - Cinematic Tension Sound Effects/Bluezone-BC0212-sound-effect-004.wav","bluezonebc0212soundeffect004wav|cinematic tension sound effects|bluezone"
"Bluezone-BC0217-chime-texture-011.wav","Scary Ambiences and Sound Effects","Bluezone","http://www.sonniss.com/sound-effects/scary-ambiences-sound-effects/","/Sonniss - GDC 2016 - Game Audio Bundle/Bluezone - Scary Ambiences and Sound Effects/Bluezone-BC0217-chime-texture-011.wav","bluezonebc0217chimetexture011wav|scary ambiences and sound effects|bluezone"
"Bluezone-BC0217-dark-ambience-047.wav","Scary Ambiences and Sound Effects","Bluezone","http://www.sonniss.com/sound-effects/scary-ambiences-sound-effects/","/Sonniss - GDC 2016 - Game Audio Bundle/Bluezone - Scary Ambiences and Sound Effects/Bluezone-BC0217-dark-ambience-047.wav","bluezonebc0217darkambience047wav|scary ambiences and sound effects|bluezone"
"Bluezone-BC0217-impact-014.wav","Scary Ambiences and Sound Effects","Bluezone","http://www.sonniss.com/sound-effects/scary-ambiences-sound-effects/","/Sonniss - GDC 2016 - Game Audio Bundle/Bluezone - Scary Ambiences and Sound Effects/Bluezone-BC0217-impact-014.wav","bluezonebc0217impact014wav|scary ambiences and sound effects|bluezone"
"Bluezone-BC0217-sound-effect-004.wav","Scary Ambiences and Sound Effects","Bluezone","http://www.sonniss.com/sound-effects/scary-ambiences-sound-effects/","/Sonniss - GDC 2016 - Game Audio Bundle/Bluezone - Scary Ambiences and Sound Effects/Bluezone-BC0217-sound-effect-004.wav","bluezonebc0217soundeffect004wav|scary ambiences and sound effects|bluezone"
"06_FIREWORKS_Stanley Park_Neumann KMR 81+SD 702.wav","Fireworks","Bombay Sonic","http://www.sonniss.com/sound-effects/fireworks/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Fireworks/06_FIREWORKS_Stanley Park_Neumann KMR 81+SD 702.wav","06_fireworks_stanley|park_neumann|kmr|81+sd|702wav|fireworks|bombay sonic"
"FIREWORKS_DR05_01.wav","Fireworks","Bombay Sonic","http://www.sonniss.com/sound-effects/fireworks/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Fireworks/FIREWORKS_DR05_01.wav","fireworks_dr05_01wav|fireworks|bombay sonic"
"FIREWORKS_Neumann KMR81+SD702_Slapbacks_13.wav","Fireworks","Bombay Sonic","http://www.sonniss.com/sound-effects/fireworks/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Fireworks/FIREWORKS_Neumann KMR81+SD702_Slapbacks_13.wav","fireworks_neumann|kmr81+sd702_slapbacks_13wav|fireworks|bombay sonic"
"FIREWORKS_Neumann KMR81+SD702+DR40_03.wav","Fireworks","Bombay Sonic","http://www.sonniss.com/sound-effects/fireworks/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Fireworks/FIREWORKS_Neumann KMR81+SD702+DR40_03.wav","fireworks_neumann|kmr81+sd702+dr40_03wav|fireworks|bombay sonic"
"Printing Press,Fast,Grinding,Hydraulics,Whirring.wav","Heidelberg Printing Press","Bombay Sonic","http://www.sonniss.com/sound-effects/heidelberg-printing-press/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Heidelberg Printing Press/Printing Press,Fast,Grinding,Hydraulics,Whirring.wav","printing|press|fast|grinding|hydraulics|whirringwav|heidelberg printing press|bombay sonic"
"Printing Press,Slow, Machine, Start.wav","Heidelberg Printing Press","Bombay Sonic","http://www.sonniss.com/sound-effects/heidelberg-printing-press/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Heidelberg Printing Press/Printing Press,Slow, Machine, Start.wav","printing|press|slow|machine|startwav|heidelberg printing press|bombay sonic"
"Rajdoot,motorcycle,approach,by,away,fast,rattle 02.wav","Yamaha Rajdoot 175cc","Bombay Sonic","http://www.sonniss.com/sound-effects/yamaha-rajdoot-175cc/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Yamaha Rajdoot 175cc/Rajdoot,motorcycle,approach,by,away,fast,rattle 02.wav","rajdoot|motorcycle|approach|by|away|fast|rattle|02wav|yamaha rajdoot 175cc|bombay sonic"
"Rajdoot,motorcycle,kick,start,rev,away,slow.wav","Yamaha Rajdoot 175cc","Bombay Sonic","http://www.sonniss.com/sound-effects/yamaha-rajdoot-175cc/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Yamaha Rajdoot 175cc/Rajdoot,motorcycle,kick,start,rev,away,slow.wav","rajdoot|motorcycle|kick|start|rev|away|slowwav|yamaha rajdoot 175cc|bombay sonic"
"Rajdoot,motorcycle,kick,start,revs,idle,exhaust POV 01.wav","Yamaha Rajdoot 175cc","Bombay Sonic","http://www.sonniss.com/sound-effects/yamaha-rajdoot-175cc/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Yamaha Rajdoot 175cc/Rajdoot,motorcycle,kick,start,revs,idle,exhaust POV 01.wav","rajdoot|motorcycle|kick|start|revs|idle|exhaust|pov|01wav|yamaha rajdoot 175cc|bombay sonic"
"Rajdoot,motorcycle,ride,engine POV 02.wav","Yamaha Rajdoot 175cc","Bombay Sonic","http://www.sonniss.com/sound-effects/yamaha-rajdoot-175cc/","/Sonniss - GDC 2016 - Game Audio Bundle/Bombay Sonic - Yamaha Rajdoot 175cc/Rajdoot,motorcycle,ride,engine POV 02.wav","rajdoot|motorcycle|ride|engine|pov|02wav|yamaha rajdoot 175cc|bombay sonic"
"Mechanical_Metal Morph_Agressive_Sharp_01.wav","Cyborg Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/cyborg-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Cyborg Collection/Mechanical_Metal Morph_Agressive_Sharp_01.wav","robot|morph|transform|mechanical|metal|agressive|sharp|large|heavy|science|fiction|mechanical_metal|morph_agressive_sharp_01wav|cyborg collection|bottle rocket fx"
"Robot_Footstep_Metallic_Large_03.wav","Cyborg Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/cyborg-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Cyborg Collection/Robot_Footstep_Metallic_Large_03.wav","robot|cyborg|droid|footstep|walking|large|metallic|metal|heavy|science|fiction|robot_footstep_metallic_large_03wav|cyborg collection|bottle rocket fx"
"Servo_Motor_Craftsman Drill_4.0V_Small_04.wav","Cyborg Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/cyborg-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Cyborg Collection/Servo_Motor_Craftsman Drill_4.0V_Small_04.wav","craftsman|40v|drill|servo|motor|steady|free|spin|power|electric|small|light|tool|servo_motor_craftsman|drill_40v_small_04wav|cyborg collection|bottle rocket fx"
"Spacecraft_Bay Door_Lock Down_Large_01.wav","Cyborg Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/cyborg-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Cyborg Collection/Spacecraft_Bay Door_Lock Down_Large_01.wav","spacecraft|spaceship|spacelock|space|lock|engine|bay|door|down|latch|couple|sequence|close|metallic|science|fiction|spacecraft_bay|door_lock|down_large_01wav|cyborg collection|bottle rocket fx"
"Impact_Boom_Distorted_02.wav","Impact Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/impact-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Impact Collection/Impact_Boom_Distorted_02.wav","impact|boom|distorted|hit|explosion|deep|heavy|dramatic|ominous|foreboding|eerie|dark|echo|scifi|horror|bottle|rocket|fx|brfx005|impact_boom_distorted_02wav|impact collection|bottle rocket fx"
"Impact_Drum Hit_03.wav","Impact Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/impact-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Impact Collection/Impact_Drum Hit_03.wav","impact|boom|triple|hit|deep|heavy|dramatic|ominous|foreboding|eerie|dark|scifi|horror|bottle|rocket|fx|brfx005|impact_drum|hit_03wav|impact collection|bottle rocket fx"
"Swell_Metallic Ring_02.wav","Impact Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/impact-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Impact Collection/Swell_Metallic Ring_02.wav","stinger|rise|swell|transition|metallic|ring|scifi|horror|bottle|rocket|fx|brfx005|swell_metallic|ring_02wav|impact collection|bottle rocket fx"
"Whoosh_Twisted Vocal_04.wav","Impact Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/impact-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Impact Collection/Whoosh_Twisted Vocal_04.wav","whoosh|twisted|vocal|breathy|airy|tonal|swoosh|swish|transition|scary|horror|scifi|bottle|rocket|fx|brfx005|whoosh_twisted|vocal_04wav|impact collection|bottle rocket fx"
"Gasp_Quick_Female_KB_04_SCREAM LIBRARY_BRFX-004.wav","Scream","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/scream/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Scream/Gasp_Quick_Female_KB_04_SCREAM LIBRARY_BRFX-004.wav","gasp_quick_female_kb_04_scream|library_brfx004|gasp_quick_female_kb_04_scream|library_brfx004wav|scream|bottle rocket fx"
"Grunt_Pain_Male_BB_10_SCREAM LIBRARY_BRFX-004.wav","Scream","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/scream/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Scream/Grunt_Pain_Male_BB_10_SCREAM LIBRARY_BRFX-004.wav","grunt_pain_male_bb_10_scream|library_brfx004|grunt_pain_male_bb_10_scream|library_brfx004wav|scream|bottle rocket fx"
"Laugh_Evil_Cartoon_Female_KB_08_SCREAM LIBRARY_BRFX-004.wav","Scream","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/scream/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Scream/Laugh_Evil_Cartoon_Female_KB_08_SCREAM LIBRARY_BRFX-004.wav","laugh_evil_cartoon_female_kb_08_scream|library_brfx004|laugh_evil_cartoon_female_kb_08_scream|library_brfx004wav|scream|bottle rocket fx"
"Scream_Frightened_Male_BB_07_SCREAM LIBRARY_BRFX-004.wav","Scream","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/scream/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - Scream/Scream_Frightened_Male_BB_07_SCREAM LIBRARY_BRFX-004.wav","scream_frightened_male_bb_07_scream|library_brfx004|scream_frightened_male_bb_07_scream|library_brfx004wav|scream|bottle rocket fx"
"Drone_DungeonRumble_01.wav","The Drone Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/the-drone-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - The Drone Collection/Drone_DungeonRumble_01.wav","dungeon|cymbal|airy|dark|eerie|scary|ominous|slow|fade|to|a|rumble|drone_dungeonrumble_01wav|the drone collection|bottle rocket fx"
"Drone_Evolving_Version_04.wav","The Drone Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/the-drone-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - The Drone Collection/Drone_Evolving_Version_04.wav","drone|dark|suspense|eerie|high|strings|texture|bed|atmosphere|ambience|pulsing|no|percussive|hits|drone_evolving_version_04wav|the drone collection|bottle rocket fx"
"Drone_Horror_Swirling Wind_01.wav","The Drone Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/the-drone-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - The Drone Collection/Drone_Horror_Swirling Wind_01.wav","drone|pad|swirling|wind|whooshes|tonal|fantasy|desolate|lonely|atmosphere|drone_horror_swirling|wind_01wav|the drone collection|bottle rocket fx"
"Drone_SciFi_TonalRumble_01.wav","The Drone Collection","Bottle Rocket Fx","http://www.sonniss.com/sound-effects/the-drone-collection/","/Sonniss - GDC 2016 - Game Audio Bundle/Bottle Rocket Fx - The Drone Collection/Drone_SciFi_TonalRumble_01.wav","drone|scifi|tonal|rumble|atmosphere|spacecraft|interior|ambience|drone_scifi_tonalrumble_01wav|the drone collection|bottle rocket fx"
"Malfunction Glitch Long BRSound-02.wav","Malfunction","Bryce Raffle Sound","http://www.sonniss.com/sound-effects/malfunction/","/Sonniss - GDC 2016 - Game Audio Bundle/Bryce Raffle Sound - Malfunction/Malfunction Glitch Long BRSound-02.wav","glitch|long|digital|malfunction|brsound02wav|bryce raffle sound"
"Malfunction Glitch Medium BRSound-19.wav","Malfunction","Bryce Raffle Sound","http://www.sonniss.com/sound-effects/malfunction/","/Sonniss - GDC 2016 - Game Audio Bundle/Bryce Raffle Sound - Malfunction/Malfunction Glitch Medium BRSound-19.wav","glitch|medium|digital|malfunction|brsound19wav|bryce raffle sound"
"Malfunction Glitch Rise BRSound-05.wav","Malfunction","Bryce Raffle Sound","http://www.sonniss.com/sound-effects/malfunction/","/Sonniss - GDC 2016 - Game Audio Bundle/Bryce Raffle Sound - Malfunction/Malfunction Glitch Rise BRSound-05.wav","glitch|rise|digital|malfunction|brsound05wav|bryce raffle sound"
"Malfunction Glitch Short BRSound-106.wav","Malfunction","Bryce Raffle Sound","http://www.sonniss.com/sound-effects/malfunction/","/Sonniss - GDC 2016 - Game Audio Bundle/Bryce Raffle Sound - Malfunction/Malfunction Glitch Short BRSound-106.wav","glitch|short|digital|malfunction|brsound106wav|bryce raffle sound"
"corvette 0-120-0.wav","Corvette C7","Chupapsound","http://www.sonniss.com/sound-effects/corvette-c7/","/Sonniss - GDC 2016 - Game Audio Bundle/Chupapsound -  Corvette C7/corvette 0-120-0.wav","corvette|01200wav|corvette c7|chupapsound"
