"FILENAME","LIBRARY","SUPPLIER","URL","DOWNLOAD","TAGS"
"swell_water_010.wav","Rise & Swell","3maze","https://sonniss.com/sound-effects/rise-swell/","/3maze - Rise & Swell/swell_water_010.wav","snote=swell|rise|riser|water|liquid|wet|swell_water_010wav|rise|&|swell|3maze"
"wave_swell_001.wav","Rise & Swell","3maze","https://sonniss.com/sound-effects/rise-swell/","/3maze - Rise & Swell/wave_swell_001.wav","snote=swell|wave|rise|riser|sfx|designed|transition|wave_swell_001wav|rise|&|swell|3maze"
"chewing_nuts_002.wav","Snacks","3maze","https://sonniss.com/sound-effects/snacks/","/3maze - Snacks/chewing_nuts_002.wav","snote=nuts|food|salty|snack|eating|bite|eat|teeth|mouth|chew|chewing|chewing_nuts_002wav|snacks|3maze"
"open_healthy_crackers_packet_001.wav","Snacks","3maze","https://sonniss.com/sound-effects/snacks/","/3maze - Snacks/open_healthy_crackers_packet_001.wav","snote=healthy|cracker|healthy|snack|open|handling|handle|food|package|packaging|packet|hands|open_healthy_crackers_packet_001wav|snacks|3maze"
"replace_lid_pringles_tube_001.wav","Snacks","3maze","https://sonniss.com/sound-effects/snacks/","/3maze - Snacks/replace_lid_pringles_tube_001.wav","snote=pringle|potato|chip|tube|snack|close|lid|handling|handle|food|package|packaging|packet|hands|replace_lid_pringles_tube_001wav|snacks|3maze"
"take_many_popcorn_from_bag_001.wav","Snacks","3maze","https://sonniss.com/sound-effects/snacks/","/3maze - Snacks/take_many_popcorn_from_bag_001.wav","snote=popcorn|food|salty|snack|take|get|grab|remove|take_many_popcorn_from_bag_001wav|snacks|3maze"
"Aerosol Can,Shaving Cream,Squirt,Watery,Long,x3 - bubbly and thin.wav","Bathroom","Airborne Sound","https://sonniss.com/sound-effects/bathroom/","/Airborne Sound - Bathroom/Aerosol Can,Shaving Cream,Squirt,Watery,Long,x3 - bubbly and thin.wav","aerosol|can|shaving|cream|squirt|watery|long|x3|bubbly|and|thin|thinwav|bathroom|airborne|sound"
"Razor,Electric,On,Run,Shake,Gentle,Off.wav","Bathroom","Airborne Sound","https://sonniss.com/sound-effects/bathroom/","/Airborne Sound - Bathroom/Razor,Electric,On,Run,Shake,Gentle,Off.wav","razor|electric|on|run|shake|gentle|off|offwav|bathroom|airborne|sound"
"Toilet,Domestic,Flush,Seat Up,Fill.wav","Bathroom","Airborne Sound","https://sonniss.com/sound-effects/bathroom/","/Airborne Sound - Bathroom/Toilet,Domestic,Flush,Seat Up,Fill.wav","toilet|domestic|flush|seat|up|fill|fillwav|bathroom|airborne|sound"
"Water,Splashes,Bath Tub,Roomy,Dunk,Slow,Hard,x3.wav","Bathroom","Airborne Sound","https://sonniss.com/sound-effects/bathroom/","/Airborne Sound - Bathroom/Water,Splashes,Bath Tub,Roomy,Dunk,Slow,Hard,x3.wav","water|splashes|bath|tub|roomy|dunk|slow|hard|x3|x3wav|bathroom|airborne|sound"
"Beep,Buzz,Clean,Tight,Mid,x3.wav","Beeps and Buzzers","Airborne Sound","https://sonniss.com/sound-effects/beeps-buzzers/","/Airborne Sound - Beeps and Buzzers/Beep,Buzz,Clean,Tight,Mid,x3.wav","beep|buzz|clean|tight|mid|x3|x3wav|beeps|and|buzzers|airborne|sound"
"Beep,Clean,Pure,Simple,High,x4,Fast.wav","Beeps and Buzzers","Airborne Sound","https://sonniss.com/sound-effects/beeps-buzzers/","/Airborne Sound - Beeps and Buzzers/Beep,Clean,Pure,Simple,High,x4,Fast.wav","beep|clean|pure|simple|high|x4|fast|fastwav|beeps|and|buzzers|airborne|sound"
"Beep,Cyber,Buzz,Thin,Tight,Low.wav","Beeps and Buzzers","Airborne Sound","https://sonniss.com/sound-effects/beeps-buzzers/","/Airborne Sound - Beeps and Buzzers/Beep,Cyber,Buzz,Thin,Tight,Low.wav","beep|cyber|buzz|thin|tight|low|lowwav|beeps|and|buzzers|airborne|sound"
"Beeps,Buzz,Coarse,Tight,Muted,Very High,x4,Loop - faint background beeps.wav","Beeps and Buzzers","Airborne Sound","https://sonniss.com/sound-effects/beeps-buzzers/","/Airborne Sound - Beeps and Buzzers/Beeps,Buzz,Coarse,Tight,Muted,Very High,x4,Loop - faint background beeps.wav","beeps|buzz|coarse|tight|muted|very|high|x4|loop|faint|background|beeps|beepswav|beeps|and|buzzers|airborne|sound"
"Whoosh,Sound Design,Blast,Watery,Crash.wav","Eclectic Whooshes","Airborne Sound","https://sonniss.com/sound-effects/eclectic-whooshes/","/Airborne Sound - Eclectic Whooshes/Whoosh,Sound Design,Blast,Watery,Crash.wav","whoosh|sound|design|blast|watery|crash|crashwav|eclectic|whooshes|airborne|sound"
"Whoosh,Sound Design,Logo,Airy to Shiver,Uncertain,Low.wav","Eclectic Whooshes","Airborne Sound","https://sonniss.com/sound-effects/eclectic-whooshes/","/Airborne Sound - Eclectic Whooshes/Whoosh,Sound Design,Logo,Airy to Shiver,Uncertain,Low.wav","whoosh|sound|design|logo|airy|to|shiver|uncertain|low|lowwav|eclectic|whooshes|airborne|sound"
"Whoosh,Sound Design,Power Down,Groan,Choppy,Very High.wav","Eclectic Whooshes","Airborne Sound","https://sonniss.com/sound-effects/eclectic-whooshes/","/Airborne Sound - Eclectic Whooshes/Whoosh,Sound Design,Power Down,Groan,Choppy,Very High.wav","whoosh|sound|design|power|down|groan|choppy|very|high|highwav|eclectic|whooshes|airborne|sound"
"Whoosh,Sound Design,Whip By,Airy to Whine,High.wav","Eclectic Whooshes","Airborne Sound","https://sonniss.com/sound-effects/eclectic-whooshes/","/Airborne Sound - Eclectic Whooshes/Whoosh,Sound Design,Whip By,Airy to Whine,High.wav","whoosh|sound|design|whip|by|airy|to|whine|high|highwav|eclectic|whooshes|airborne|sound"
"Crowd,Bar  Pub,Male,Boo,Aww,Friendly Disappointment.wav","Half & Half Sound FX Pack 1","Airborne Sound","https://sonniss.com/sound-effects/sound-fx-pack-1/","/Airborne Sound - Half & Half Sound FX Pack 1/Crowd,Bar  Pub,Male,Boo,Aww,Friendly Disappointment.wav","crowd|bar|/|pub|male|boo|aww|friendly|disappointment|disappointmentwav|half|&|half|sound|fx|pack|1|airborne|sound"
"Paper,Tear,Check out of Checkbook.wav","Half & Half Sound FX Pack 1","Airborne Sound","https://sonniss.com/sound-effects/sound-fx-pack-1/","/Airborne Sound - Half & Half Sound FX Pack 1/Paper,Tear,Check out of Checkbook.wav","paper|tear|cheque|out|of|chequebook|check|checkbookwav|half|&|half|sound|fx|pack|1|airborne|sound"
"Room Tone,Hospital,Dermatology,Reception,Activity,Light,Set Up - some footsteps.wav","Half & Half Sound FX Pack 1","Airborne Sound","https://sonniss.com/sound-effects/sound-fx-pack-1/","/Airborne Sound - Half & Half Sound FX Pack 1/Room Tone,Hospital,Dermatology,Reception,Activity,Light,Set Up - some footsteps.wav","room|tone|hospital|dermatology|reception|activity|light|set|up|some|footsteps|footstepswav|half|&|half|sound|fx|pack|1|airborne|sound"
"Traffic,Intersection,Streetcar Tracks,Wide POV,Hill,Mid Day,Medium,Trucks,Toil,D50.wav","Half & Half Sound FX Pack 1","Airborne Sound","https://sonniss.com/sound-effects/sound-fx-pack-1/","/Airborne Sound - Half & Half Sound FX Pack 1/Traffic,Intersection,Streetcar Tracks,Wide POV,Hill,Mid Day,Medium,Trucks,Toil,D50.wav","traffic|intersection|streetcar|tracks|wide|pov|hill|mid|day|medium|trucks|toil|d50|d50wav|half|&|half|sound|fx|pack|1|airborne|sound"
"Crowd,Community Centre,Hall,Distant,Airy,Light,Activity - some light activity.wav","Half & Half Sound FX Pack 2","Airborne Sound","https://sonniss.com/sound-effects/sound-fx-pack-2/","/Airborne Sound - Half & Half Sound FX Pack 2/Crowd,Community Centre,Hall,Distant,Airy,Light,Activity - some light activity.wav","crowd|community|centre|hall|distant|airy|light|activity|some|light|activity|activitywav|half|&|half|sound|fx|pack|2|airborne|sound"
"Crowd,Military,Army,Squad,Medium Distant,Light,Milling,Work,Voices,Activity,Drill Sergeant,Shout - distant truck starting, departing midway.wav","Half & Half Sound FX Pack 2","Airborne Sound","https://sonniss.com/sound-effects/sound-fx-pack-2/","/Airborne Sound - Half & Half Sound FX Pack 2/Crowd,Military,Army,Squad,Medium Distant,Light,Milling,Work,Voices,Activity,Drill Sergeant,Shout - distant truck starting, departing midway.wav","crowd|military|army|squad|medium|distant|light|milling|work|voices|activity|drill|sergeant|shout|distant|truck|starting|departing|midway|midwaywav|half|&|half|sound|fx|pack|2|airborne|sound"
"Snow Blower,Mastercraft,10.5 hp,30 inch cut,Idle,Low to High,Off.wav","Half & Half Sound FX Pack 2","Airborne Sound","https://sonniss.com/sound-effects/sound-fx-pack-2/","/Airborne Sound - Half & Half Sound FX Pack 2/Snow Blower,Mastercraft,10.5 hp,30 inch cut,Idle,Low to High,Off.wav","snow|blower|mastercraft|10|5|hp|30|inch|cut|idle|low|to|high|off|105|offwav|half|&|half|sound|fx|pack|2|airborne|sound"
"Work,Hammer,Wall,Concrete Block,Sledgehammers,Pair,Hit,Debris,Patient - very faint background construction.wav","Half & Half Sound FX Pack 2","Airborne Sound","https://sonniss.com/sound-effects/sound-fx-pack-2/","/Airborne Sound - Half & Half Sound FX Pack 2/Work,Hammer,Wall,Concrete Block,Sledgehammers,Pair,Hit,Debris,Patient - very faint background construction.wav","work|hammer|wall|concrete|block|sledgehammers|pair|hit|debris|patient|very|faint|background|construction|constructionwav|half|&|half|sound|fx|pack|2|airborne|sound"
"Chair,Fiberglas,Metal Legs,Slide,Tile,Series.wav","Household","Airborne Sound","https://sonniss.com/sound-effects/household/","/Airborne Sound - Household/Chair,Fiberglas,Metal Legs,Slide,Tile,Series.wav","chair|fiberglas|metal|legs|slide|tile|series|serieswav|household|airborne|sound"
"Door,Wood,Bathroom,Exterior POV,Hit,Pound,x5,Impatient.wav","Household","Airborne Sound","https://sonniss.com/sound-effects/household/","/Airborne Sound - Household/Door,Wood,Bathroom,Exterior POV,Hit,Pound,x5,Impatient.wav","door|wood|bathroom|exterior|pov|hit|pound|x5|impatient|impatientwav|household|airborne|sound"
"Washing Machine,Inglis,Citation,Wash,Lulling.wav","Household","Airborne Sound","https://sonniss.com/sound-effects/household/","/Airborne Sound - Household/Washing Machine,Inglis,Citation,Wash,Lulling.wav","washer|inglis|citation|wash|lulling|bg|furnace|washing|machine|lullingwav|household|airborne|sound"
"Zipper,Bag,Waxwear,Fine,Close,Warble.wav","Household","Airborne Sound","https://sonniss.com/sound-effects/household/","/Airborne Sound - Household/Zipper,Bag,Waxwear,Fine,Close,Warble.wav","zipper|bag|waxwear|fine|close|warble|warblewav|household|airborne|sound"
"Baby,4 Months Old,Cry,Frustrated,Forlorn.wav","Human","Airborne Sound","https://sonniss.com/sound-effects/human-3/","/Airborne Sound - Human/Baby,4 Months Old,Cry,Frustrated,Forlorn.wav","baby|4|months|old|cry|frustrated|forlorn|forlornwav|human|airborne|sound"
"Heartbeat,Sound Design,Pulse,Throb,Steady,Accelerate,Panic,Fear.wav","Human","Airborne Sound","https://sonniss.com/sound-effects/human-3/","/Airborne Sound - Human/Heartbeat,Sound Design,Pulse,Throb,Steady,Accelerate,Panic,Fear.wav","heartbeat|sound|design|pulse|throb|steady|accelerate|panic|fear|fearwav|human|airborne|sound"
"Laugh,Female,Late Twenties,Mwa ha ha,Evil,Strong,Forced.wav","Human","Airborne Sound","https://sonniss.com/sound-effects/human-3/","/Airborne Sound - Human/Laugh,Female,Late Twenties,Mwa ha ha,Evil,Strong,Forced.wav","laugh|female|late|twenties|mwa|ha|evil|strong|forced|forcedwav|human|airborne|sound"
"Scream,Male,Mid Thirties,Mouth Covered,Gasps,Fast,Shriek,Panic.wav","Human","Airborne Sound","https://sonniss.com/sound-effects/human-3/","/Airborne Sound - Human/Scream,Male,Mid Thirties,Mouth Covered,Gasps,Fast,Shriek,Panic.wav","scream|male|late|thirties|mouth|covered|gasps|fast|shriek|panic|mid|panicwav|human|airborne|sound"
"Accent,Interface,UI,Alert,Clean,Metallic,Double,Fast.wav","Interface Accents","Airborne Sound","https://sonniss.com/sound-effects/interface-accents/","/Airborne Sound - Interface Accents/Accent,Interface,UI,Alert,Clean,Metallic,Double,Fast.wav","accent|interface|ui|alert|clean|metallic|double|fast|fastwav|interface|accents|airborne|sound"
"Accent,Interface,UI,Alert,Resonant,Waver.wav","Interface Accents","Airborne Sound","https://sonniss.com/sound-effects/interface-accents/","/Airborne Sound - Interface Accents/Accent,Interface,UI,Alert,Resonant,Waver.wav","accent|interface|ui|alert|resonant|waver|waverwav|interface|accents|airborne|sound"
"Accent,Interface,UI,Data,Chatter,Clean,Crystal,Low.wav","Interface Accents","Airborne Sound","https://sonniss.com/sound-effects/interface-accents/","/Airborne Sound - Interface Accents/Accent,Interface,UI,Data,Chatter,Clean,Crystal,Low.wav","accent|interface|ui|data|chatter|clean|crystal|low|lowwav|interface|accents|airborne|sound"
"Accent,Interface,UI,Data,Chatter,Warble,Resonant,Clean,Pumping,Medium Slow.wav","Interface Accents","Airborne Sound","https://sonniss.com/sound-effects/interface-accents/","/Airborne Sound - Interface Accents/Accent,Interface,UI,Data,Chatter,Warble,Resonant,Clean,Pumping,Medium Slow.wav","accent|interface|ui|data|chatter|warble|resonant|clean|pumping|medium|slow|slowwav|interface|accents|airborne|sound"
"Bottle,Beer,Empty,Remove,Case,Sloppy.wav","Kitchen","Airborne Sound","https://sonniss.com/sound-effects/kitchen/","/Airborne Sound - Kitchen/Bottle,Beer,Empty,Remove,Case,Sloppy.wav","bottle|beer|empty|remove|case|sloppy|sloppywav|kitchen|airborne|sound"
"Coffee Grinder,Prosumer,Baratza,Maestro Plus,On,Run,Medium Grind,Off.wav","Kitchen","Airborne Sound","https://sonniss.com/sound-effects/kitchen/","/Airborne Sound - Kitchen/Coffee Grinder,Prosumer,Baratza,Maestro Plus,On,Run,Medium Grind,Off.wav","coffee|grinder|prosumer|baratza|maestro|plus|on|run|medium|grind|off|offwav|kitchen|airborne|sound"
"Ice Cubes,Glass,Tumbler,Water,Swirl,Rattle.wav","Kitchen","Airborne Sound","https://sonniss.com/sound-effects/kitchen/","/Airborne Sound - Kitchen/Ice Cubes,Glass,Tumbler,Water,Swirl,Rattle.wav","ice|cubes|glass|tumbler|water|swirl|rattle|rattlewav|kitchen|airborne|sound"
"Microwave,Panasonic,The Genius,Keypad,Press,Beeps,Various.wav","Kitchen","Airborne Sound","https://sonniss.com/sound-effects/kitchen/","/Airborne Sound - Kitchen/Microwave,Panasonic,The Genius,Keypad,Press,Beeps,Various.wav","microwave|panasonic|the|genius|keypad|press|beeps|various|variouswav|kitchen|airborne|sound"
"Briefcase,Latch,Open,Release,Close,Squeaky,Series.wav","Office","Airborne Sound","https://sonniss.com/sound-effects/office/","/Airborne Sound - Office/Briefcase,Latch,Open,Release,Close,Squeaky,Series.wav","briefcase|latch|open|release|close|squeaky|series|serieswav|office|airborne|sound"
"CD,Case,Remove,Replace,x2.wav","Office","Airborne Sound","https://sonniss.com/sound-effects/office/","/Airborne Sound - Office/CD,Case,Remove,Replace,x2.wav","cd|case|remove|replace|x2|x2wav|office|airborne|sound"
"Hard Drive Dock,Drive,Insert Drive,Spin Up,Eject.wav","Office","Airborne Sound","https://sonniss.com/sound-effects/office/","/Airborne Sound - Office/Hard Drive Dock,Drive,Insert Drive,Spin Up,Eject.wav","hard|drive|dock|insert|spin|up|eject|ejectwav|office|airborne|sound"
"Scanner,Flatbed,Epson,Perfection,V30,Narrow POV,Preview,2,D50.wav","Office","Airborne Sound","https://sonniss.com/sound-effects/office/","/Airborne Sound - Office/Scanner,Flatbed,Epson,Perfection,V30,Narrow POV,Preview,2,D50.wav","scanner|flatbed|epson|perfection|v30|narrow|pov|preview|2|d50|d50wav|office|airborne|sound"
"Breaths,Male,Exhale,Ghost,Evil,Hostile,Snarl,1.wav","Variety 1 Sound Effects","Airborne Sound","https://sonniss.com/sound-effects/variety-1-sound-effects/","/Airborne Sound - Variety 1 Sound Effects/Breaths,Male,Exhale,Ghost,Evil,Hostile,Snarl,1.wav","breaths|male|exhale|ghost|evil|hostile|snarl|1|1wav|variety|1|sound|effects|airborne|sound"
"Jet,Fighter,F-22,Raptor,By,Slow,Crackle.wav","Variety 1 Sound Effects","Airborne Sound","https://sonniss.com/sound-effects/variety-1-sound-effects/","/Airborne Sound - Variety 1 Sound Effects/Jet,Fighter,F-22,Raptor,By,Slow,Crackle.wav","jet|fighter|f22|raptor|by|slow|crackle|cracklewav|variety|1|sound|effects|airborne|sound"
"Steam Blast,Tube or Pipe,Distant.wav","Variety 1 Sound Effects","Airborne Sound","https://sonniss.com/sound-effects/variety-1-sound-effects/","/Airborne Sound - Variety 1 Sound Effects/Steam Blast,Tube or Pipe,Distant.wav","steam|blast|tube|or|pipe|distant|distantwav|variety|1|sound|effects|airborne|sound"
"Subway,Toronto,By,Stop,Squeal.wav","Variety 1 Sound Effects","Airborne Sound","https://sonniss.com/sound-effects/variety-1-sound-effects/","/Airborne Sound - Variety 1 Sound Effects/Subway,Toronto,By,Stop,Squeal.wav","subway|toronto|by|stop|squeal|squealwav|variety|1|sound|effects|airborne|sound"
"Cork,Pop,Strong,Classic.wav","Variety 2 Sound Effects","Airborne Sound","https://sonniss.com/sound-effects/variety-2-sound-effects/","/Airborne Sound - Variety 2 Sound Effects/Cork,Pop,Strong,Classic.wav","cork|pop|strong|classic|classicwav|variety|2|sound|effects|airborne|sound"
"Crowd,Chinatown,Supermarket,Checkout,Voices,Mandarin,Lively - some shopping cart moves.wav","Variety 2 Sound Effects","Airborne Sound","https://sonniss.com/sound-effects/variety-2-sound-effects/","/Airborne Sound - Variety 2 Sound Effects/Crowd,Chinatown,Supermarket,Checkout,Voices,Mandarin,Lively - some shopping cart moves.wav","crowd|chinatown|supermarket|checkout|voices|mandarin|lively|some|shopping|cart|moves|moveswav|variety|2|sound|effects|airborne|sound"
"Record Player,Needle,Vinyl,Scratch,Abrupt,Hasty.wav","Variety 2 Sound Effects","Airborne Sound","https://sonniss.com/sound-effects/variety-2-sound-effects/","/Airborne Sound - Variety 2 Sound Effects/Record Player,Needle,Vinyl,Scratch,Abrupt,Hasty.wav","record|player|needle|vinyl|scratch|abrupt|hasty|hastywav|variety|2|sound|effects|airborne|sound"
"Steam,Kettle,Whistle,Surge,Strong,Steady,Lift Off Burner,Diminish,D50 - setting down on burner at head.wav","Variety 2 Sound Effects","Airborne Sound","https://sonniss.com/sound-effects/variety-2-sound-effects/","/Airborne Sound - Variety 2 Sound Effects/Steam,Kettle,Whistle,Surge,Strong,Steady,Lift Off Burner,Diminish,D50 - setting down on burner at head.wav","steam|kettle|whistle|surge|strong|steady|lift|off|burner|diminish|d50|setting|down|on|burner|at|head|headwav|variety|2|sound|effects|airborne|sound"
"Drone,Cyber,Deep,Pulse,Disturbing,Invasive,Loop.wav","Light and Dark Drones:","Airborne Sound","https://sonniss.com/sound-effects/light-dark-drones/","/Airborne Sound – Light and Dark Drones/Drone,Cyber,Deep,Pulse,Disturbing,Invasive,Loop.wav","drone|cyber|deep|pulse|disturbing|invasive|loop|loopwav|light|and|dark|drones:|airborne|sound"
"Drone,Musical,Airy,Breathy,Crackles with Chords,Flow,Solemn,Loop - occasional spacious with distant thunder-like panning crackles.wav","Light and Dark Drones:","Airborne Sound","https://sonniss.com/sound-effects/light-dark-drones/","/Airborne Sound – Light and Dark Drones/Drone,Musical,Airy,Breathy,Crackles with Chords,Flow,Solemn,Loop - occasional spacious with distant thunder-like panning crackles.wav","drone|musical|airy|breathy|crackles|with|chords|flow|solemn|loop|occasional|spacious|distant|thunderlike|panning|crackles|crackleswav|light|and|dark|drones:|airborne|sound"
"Drone,Musical,Resonant,Swells,Slow,Forceful,Longing with Flutter,Swells,Resonant,Sporadic,Rattle,Loop.wav","Light and Dark Drones:","Airborne Sound","https://sonniss.com/sound-effects/light-dark-drones/","/Airborne Sound – Light and Dark Drones/Drone,Musical,Resonant,Swells,Slow,Forceful,Longing with Flutter,Swells,Resonant,Sporadic,Rattle,Loop.wav","drone|musical|resonant|swells|slow|forceful|longing|with|flutter|sporadic|rattle|loop|loopwav|light|and|dark|drones:|airborne|sound"
"Drone,Resonant,Bed,Solemn,Mystical with Ring,Accents,Prominent,Squeaky or Gong,Loop.wav","Light and Dark Drones:","Airborne Sound","https://sonniss.com/sound-effects/light-dark-drones/","/Airborne Sound – Light and Dark Drones/Drone,Resonant,Bed,Solemn,Mystical with Ring,Accents,Prominent,Squeaky or Gong,Loop.wav","drone|resonant|bed|solemn|mystical|with|ring|accents|prominent|squeaky|or|gong|loop|loopwav|light|and|dark|drones:|airborne|sound"
"NoInputFeedback_007_loop_deep_low_steady_slightly_fuzzy.wav","No Input Feedbacks:","Alessio Mellina","https://sonniss.com/sound-effects/input-feedbacks/","/Alessio Mellina – No Input Feedbacks/NoInputFeedback_007_loop_deep_low_steady_slightly_fuzzy.wav","loop|deep|low|steady|slightly|fuzzy|no|input|feedback|drone|noinputfeedback_007_loop_deep_low_steady_slightly_fuzzywav|no|input|feedbacks:|alessio|mellina"
"NoInputFeedback_024_loop_thin_ringing_high_irregular_distorted_metallic.wav","No Input Feedbacks:","Alessio Mellina","https://sonniss.com/sound-effects/input-feedbacks/","/Alessio Mellina – No Input Feedbacks/NoInputFeedback_024_loop_thin_ringing_high_irregular_distorted_metallic.wav","loop|thin|ringing|high|irregular|distorted|metallic|no|input|feedback|drone|noinputfeedback_024_loop_thin_ringing_high_irregular_distorted_metallicwav|no|input|feedbacks:|alessio|mellina"
"NoInputFeedback_042_loop_low_deep_pulsating_clean_tonal.wav","No Input Feedbacks:","Alessio Mellina","https://sonniss.com/sound-effects/input-feedbacks/","/Alessio Mellina – No Input Feedbacks/NoInputFeedback_042_loop_low_deep_pulsating_clean_tonal.wav","loop|low|deep|pulsating|clean|tonal|no|input|feedback|drone|noinputfeedback_042_loop_low_deep_pulsating_clean_tonalwav|no|input|feedbacks:|alessio|mellina"
"NoInputFeedback_046_loop_medium_low_soft_slightly_fuzzy_steady_slightly_pulsating.wav","No Input Feedbacks:","Alessio Mellina","https://sonniss.com/sound-effects/input-feedbacks/","/Alessio Mellina – No Input Feedbacks/NoInputFeedback_046_loop_medium_low_soft_slightly_fuzzy_steady_slightly_pulsating.wav","loop|medium|low|soft|slightly|fuzzy|steady|pulsating|no|input|feedback|drone|noinputfeedback_046_loop_medium_low_soft_slightly_fuzzy_steady_slightly_pulsatingwav|no|input|feedbacks:|alessio|mellina"
"Ice Footsteps Hard Packed.wav","Snow Steps","Alexander Fokshtein","https://sonniss.com/sound-effects/snow-steps/","/Alexander Fokshtein - Snow Steps/Ice Footsteps Hard Packed.wav","footsteps|ice|hard|debris|ice|hard|packedwav|snow|steps|alexander|fokshtein"
"Snow Footstep Light Slow.wav","Snow Steps","Alexander Fokshtein","https://sonniss.com/sound-effects/snow-steps/","/Alexander Fokshtein - Snow Steps/Snow Footstep Light Slow.wav","footsteps|snow|light|slow|snow|footstep|light|slowwav|snow|steps|alexander|fokshtein"
"Snow Impact Stomp Hard.wav","Snow Steps","Alexander Fokshtein","https://sonniss.com/sound-effects/snow-steps/","/Alexander Fokshtein - Snow Steps/Snow Impact Stomp Hard.wav","snow|impact|stomp|medium|impact|stomp|hardwav|snow|steps|alexander|fokshtein"
"Snow Slide Medium .wav","Snow Steps","Alexander Fokshtein","https://sonniss.com/sound-effects/snow-steps/","/Alexander Fokshtein - Snow Steps/Snow Slide Medium .wav","snow|movement|slide|medium|slide|medium|wav|snow|steps|alexander|fokshtein"
"02 anxiety descending - tonal immersive drone - stereo.wav","3D Moving Drones","Alexander Kopeikin","https://sonniss.com/sound-effects/alexander-kopeikin-3d-moving-drones/","/Alexander Kopeikin - 3D Moving Drones/02 anxiety descending - tonal immersive drone - stereo.wav","anxiety|descending|tonal|immersive|drone|stereo|02|stereowav|3d|moving|drones|alexander|kopeikin"
"05 black soul growl energy entity drone - quad LR.wav","3D Moving Drones","Alexander Kopeikin","https://sonniss.com/sound-effects/alexander-kopeikin-3d-moving-drones/","/Alexander Kopeikin - 3D Moving Drones/05 black soul growl energy entity drone - quad LR.wav","black|soul|growl|energy|entity|drone|quad|lr|05|lrwav|3d|moving|drones|alexander|kopeikin"
"05 black soul growl energy entity drone - quad LsRs.wav","3D Moving Drones","Alexander Kopeikin","https://sonniss.com/sound-effects/alexander-kopeikin-3d-moving-drones/","/Alexander Kopeikin - 3D Moving Drones/05 black soul growl energy entity drone - quad LsRs.wav","black|soul|growl|energy|entity|drone|quad|lsrs|05|lsrswav|3d|moving|drones|alexander|kopeikin"
"28 death scene pov, exiting body - stereo.wav","3D Moving Drones","Alexander Kopeikin","https://sonniss.com/sound-effects/alexander-kopeikin-3d-moving-drones/","/Alexander Kopeikin - 3D Moving Drones/28 death scene pov, exiting body - stereo.wav","death|scene|pov|exiting|body|stereo|28|stereowav|3d|moving|drones|alexander|kopeikin"
