"FILENAME","LIBRARY","SUPPLIER","URL","DOWNLOAD","TAGS"
"BN_Intensity by Design_016 High Pitch Tone Osc Crunchy.wav","BeautifulNoise","Intensity by Design","https://sonniss.com/sound-effects/intensity-design-sound-effect-layers/","/BeautifulNoise - Intensity by Design/BN_Intensity by Design_016 High Pitch Tone Osc Crunchy.wav","cinematic|high|pitch|tone|osc|crunchy|drone|bn_intensity|by|design_016|crunchywav|beautifulnoise|intensity by design"
"BN_Intensity by Design_017 Tension by Brass 1.wav","BeautifulNoise","Intensity by Design","https://sonniss.com/sound-effects/intensity-design-sound-effect-layers/","/BeautifulNoise - Intensity by Design/BN_Intensity by Design_017 Tension by Brass 1.wav","cinematic|drone|tension|evolving|tonal|design|manipulated|sound|bn_intensity|by|design_017|brass|1wav|beautifulnoise|intensity by design"
"BN_Intensity by Design_036 Tension by Metal 4.wav","BeautifulNoise","Intensity by Design","https://sonniss.com/sound-effects/intensity-design-sound-effect-layers/","/BeautifulNoise - Intensity by Design/BN_Intensity by Design_036 Tension by Metal 4.wav","cinematic|drone|tension|evolving|tonal|design|manipulated|sound|bn_intensity|by|design_036|metal|4wav|beautifulnoise|intensity by design"
"BN_Intensity by Design_039 Tension by Stone 2.wav","BeautifulNoise","Intensity by Design","https://sonniss.com/sound-effects/intensity-design-sound-effect-layers/","/BeautifulNoise - Intensity by Design/BN_Intensity by Design_039 Tension by Stone 2.wav","cinematic|drone|tension|evolving|tonal|design|manipulated|sound|bn_intensity|by|design_039|stone|2wav|beautifulnoise|intensity by design"
"BN_Intensity by Design_052 Tonal Brass Metal 2.wav","BeautifulNoise","Intensity by Design","https://sonniss.com/sound-effects/intensity-design-sound-effect-layers/","/BeautifulNoise - Intensity by Design/BN_Intensity by Design_052 Tonal Brass Metal 2.wav","cinematic|drone|tension|evolving|tonal|design|manipulated|sound|bn_intensity|by|design_052|brass|metal|2wav|beautifulnoise|intensity by design"
"By,Stands,Stereo_04.wav","Carlo Ascrizzi","Race Cars Essential Library","https://sonniss.com/sound-effects/race-cars-essential-library/","/Carlo Ascrizzi - Race Cars Essential Library/By,Stands,Stereo_04.wav","by|stands|stereo_04wav|carlo ascrizzi|race cars essential library"
"Car Door_OpenClose_Exterior_01.M.wav","Carlo Ascrizzi","Race Cars Essential Library","https://sonniss.com/sound-effects/race-cars-essential-library/","/Carlo Ascrizzi - Race Cars Essential Library/Car Door_OpenClose_Exterior_01.M.wav","car|door_openclose_exterior_01mwav|carlo ascrizzi|race cars essential library"
"Engine,Start,Accelerate,Stop,Hood_03.M.wav","Carlo Ascrizzi","Race Cars Essential Library","https://sonniss.com/sound-effects/race-cars-essential-library/","/Carlo Ascrizzi - Race Cars Essential Library/Engine,Start,Accelerate,Stop,Hood_03.M.wav","engine|start|accelerate|stop|hood_03mwav|carlo ascrizzi|race cars essential library"
"EFX EXT GROUP Agony Scream 02 A.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Agony Scream 02 A.wav","efx|ext|group|agony|scream|02|awav|coll anderson|battle crowd"
"EFX EXT GROUP Battle Approach 01 A.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Battle Approach 01 A.wav","efx|ext|group|battle|approach|01|awav|coll anderson|battle crowd"
"EFX EXT GROUP Battle Celebration 02 A.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Battle Celebration 02 A.wav","efx|ext|group|battle|celebration|02|awav|coll anderson|battle crowd"
"EFX EXT GROUP Battle Cry 03 A.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Battle Cry 03 A.wav","efx|ext|group|battle|cry|03|awav|coll anderson|battle crowd"
"EFX EXT GROUP Battle End Agony Moans 02 A.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Battle End Agony Moans 02 A.wav","efx|ext|group|battle|end|agony|moans|02|awav|coll anderson|battle crowd"
"EFX EXT GROUP Battle Movement Forrest 01 A.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Battle Movement Forrest 01 A.wav","efx|ext|group|battle|movement|forrest|01|awav|coll anderson|battle crowd"
"EFX EXT GROUP Battle Steady Fighting 03 A.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Battle Steady Fighting 03 A.wav","efx|ext|group|battle|steady|fighting|03|awav|coll anderson|battle crowd"
"EFX EXT GROUP Begging 02.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Begging 02.wav","efx|ext|group|begging|02wav|coll anderson|battle crowd"
"EFX EXT GROUP Call Out Help Make Weapons 01.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Call Out Help Make Weapons 01.wav","efx|ext|group|call|out|help|make|weapons|01wav|coll anderson|battle crowd"
"EFX EXT GROUP Female Celebration Scream 01 A .wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Female Celebration Scream 01 A .wav","efx|ext|group|female|celebration|scream|01|a|wav|coll anderson|battle crowd"
"EFX EXT GROUP Marching Puddle Mud 01.wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Marching Puddle Mud 01.wav","efx|ext|group|marching|puddle|mud|01wav|coll anderson|battle crowd"
"EFX EXT GROUP Unrest Murmur 01 A .wav","Coll Anderson","Battle Crowd","https://sonniss.com/sound-effects/battle-crowds-library/","/Coll Anderson - Battle Crowd/EFX EXT GROUP Unrest Murmur 01 A .wav","efx|ext|group|unrest|murmur|01|a|wav|coll anderson|battle crowd"
"EFX EXT Car Impacts and Scrapes 19 A.wav","Coll Anderson","Car Destruction","https://sonniss.com/sound-effects/car-destruction-sound-effects-library/","/Coll Anderson - Car Destruction/EFX EXT Car Impacts and Scrapes 19 A.wav","series|paint|gouges|light|metal|on|squeal|efx|ext|car|impacts|and|scrapes|19|awav|coll anderson|car destruction"
"EFX EXT Car Windshield Ripping 04 A.wav","Coll Anderson","Car Destruction","https://sonniss.com/sound-effects/car-destruction-sound-effects-library/","/Coll Anderson - Car Destruction/EFX EXT Car Windshield Ripping 04 A.wav","series|quick|tears|of|shattered|windshield|efx|ext|car|windshield|ripping|04|awav|coll anderson|car destruction"
"EFX EXT Metal Impact Drop 01 A.wav","Coll Anderson","Car Destruction","https://sonniss.com/sound-effects/car-destruction-sound-effects-library/","/Coll Anderson - Car Destruction/EFX EXT Metal Impact Drop 01 A.wav","series|metal|debris|dropped|on|ground|efx|ext|impact|drop|01|awav|coll anderson|car destruction"
"EFX EXT Metal Impact Smash Move 07 B.M.wav","Coll Anderson","Car Destruction","https://sonniss.com/sound-effects/car-destruction-sound-effects-library/","/Coll Anderson - Car Destruction/EFX EXT Metal Impact Smash Move 07 B.M.wav","series|large|metallic|slam|efx|ext|metal|impact|smash|move|07|bmwav|coll anderson|car destruction"
"EFX EXT Shattered Glass Impact 10 A.wav","Coll Anderson","Car Destruction","https://sonniss.com/sound-effects/car-destruction-sound-effects-library/","/Coll Anderson - Car Destruction/EFX EXT Shattered Glass Impact 10 A.wav","large|amount|of|glass|thrown|at|open|hood|sliding|down|efx|ext|shattered|glass|impact|10|awav|coll anderson|car destruction"
"EFX INT Blood spurt on carcass 01 B.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Blood spurt on carcass 01 B.wav","gore|int|blood|spray|onto|meat|carcass|spurting|splashes|b|efx|spurt|on|01|bwav|coll anderson|deer"
"EFX INT Cavity Cutting 06 B.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Cavity Cutting 06 B.wav","gore|int|wet|meat|rip|and|peel|in|deer|cavity|squishy|tear|b|efx|cavity|cutting|06|bwav|coll anderson|deer"
"EFX INT Cavity Cutting 06 D.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Cavity Cutting 06 D.wav","gore|int|wet|meat|rip|and|peel|in|deer|cavity|squishy|tear|d|hollow|efx|cavity|cutting|06|dwav|coll anderson|deer"
"EFX INT Full Skin pull 01 C.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Full Skin pull 01 C.wav","gore|int|deer|skin|peel|pull|back|hide|off|slow|crackling|flesh|tear|and|pops|sticky|wetness|c|efx|full|skin|01|cwav|coll anderson"
"EFX INT Knife sharpen 01 D.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Knife sharpen 01 D.wav","kitchen|int|knife|sharpen|by|hand|d|efx|01|dwav|coll anderson|deer"
"EFX INT Leg skinning 01 B.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Leg skinning 01 B.wav","gore|int|skinning|deer|leg|peeling|skin|from|bone|crackling|wet|tear|b|efx|leg|skinning|01|bwav|coll anderson|deer"
"EFX INT Meat drops 03 B.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Meat drops 03 B.wav","impact|int|gore|wet|meat|chunk|hits|wood|floor|hard|wet|splat|smack|series|b|efx|meat|drops|03|bwav|coll anderson|deer"
"EFX INT Sawing leg bone 01 C.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Sawing leg bone 01 C.wav","gore|int|sawing|bone|with|hacksaw|scrapey|grind|c|efx|leg|01|cwav|coll anderson|deer"
"EFX INT Skil saw on carcass 01 B.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Skil saw on carcass 01 B.wav","gore|int|skil|saw|cutting|deer|carcass|motor|run|fast|bones|and|meat|being|cut|mostly|b|efx|on|01|bwav|coll anderson|deer"
"EFX INT Wet leg cut off 01 B.wav","Coll Anderson","Deer","https://sonniss.com/sound-effects/deer-sfx-library/","/Coll Anderson - Deer/EFX INT Wet leg cut off 01 B.wav","gore|int|deer|shoulder|cut|off|wet|meat|cutting|goopy|twist|and|pop|rip|b|efx|wet|leg|01|bwav|coll anderson"
"EFX INT Dog Drinking 02 B.wav","Coll Anderson","Dog","https://sonniss.com/sound-effects/dog-sfx-library/","/Coll Anderson - Dog/EFX INT Dog Drinking 02 B.wav","dog|int|wolfordshire|terrier|male|drinking|from|metal|bowl|efx|dog|drinking|02|bwav|coll anderson"
"EFX INT Dog Fight 01 A.M.wav","Coll Anderson","Dog","https://sonniss.com/sound-effects/dog-sfx-library/","/Coll Anderson - Dog/EFX INT Dog Fight 01 A.M.wav","dog|int|pit|bull|2|male|dogs|fighting|smaller|dog|is|barking|high|yelp|efx|dog|fight|01|amwav|coll anderson"
"EFX INT Dog Growl 33 A.M.wav","Coll Anderson","Dog","https://sonniss.com/sound-effects/dog-sfx-library/","/Coll Anderson - Dog/EFX INT Dog Growl 33 A.M.wav","dog|int|wolfordshire|terrier|male|violent|snarl|efx|dog|growl|33|amwav|coll anderson"
"EFX INT Dog Snarling 24 C.wav","Coll Anderson","Dog","https://sonniss.com/sound-effects/dog-sfx-library/","/Coll Anderson - Dog/EFX INT Dog Snarling 24 C.wav","dog|int|staffordshire|terrier|female|very|distinct|vicious|snarl|efx|dog|snarling|24|cwav|coll anderson"
"EFX INT Dog Wimper 06 A.M.wav","Coll Anderson","Dog","https://sonniss.com/sound-effects/dog-sfx-library/","/Coll Anderson - Dog/EFX INT Dog Wimper 06 A.M.wav","dog|int|staffordshire|terrier|female|panting|wimper|and|vocal|reactions|efx|dog|wimper|06|amwav|coll anderson"
"EFX INT Dog Wimper 26 A.M.wav","Coll Anderson","Dog","https://sonniss.com/sound-effects/dog-sfx-library/","/Coll Anderson - Dog/EFX INT Dog Wimper 26 A.M.wav","dog|int|pit|bull|mutt|(texas|big|face)|male|painfull|wimper|"ouch"|efx|dog|wimper|26|amwav|coll anderson"
"EFX INT Mutt Growl 42 B.wav","Coll Anderson","Dog","https://sonniss.com/sound-effects/dog-sfx-library/","/Coll Anderson - Dog/EFX INT Mutt Growl 42 B.wav","dog|int|pit|bull|mutt|(texas|big|face)|male|fighting|violent|snarl|efx|growl|42|bwav|coll anderson|dog"
"EFX SD Flesh Pry Gristle 05.wav","Coll Anderson","Gore","https://sonniss.com/sound-effects/gore-sound-effects-sfx/","/Coll Anderson - Gore/EFX SD Flesh Pry Gristle 05.wav","single|slow|tearing|and|popping|efx|sd|flesh|pry|gristle|05wav|coll anderson|gore"
"EFX SD GORE Chop 02 C.M.wav","Coll Anderson","Gore","https://sonniss.com/sound-effects/gore-sound-effects-sfx/","/Coll Anderson - Gore/EFX SD GORE Chop 02 C.M.wav","series|various|crunchy|cuts|efx|sd|gore|chop|02|cmwav|coll anderson|gore"
"EFX SD GORE Fast Rip 01 B.M.wav","Coll Anderson","Gore","https://sonniss.com/sound-effects/gore-sound-effects-sfx/","/Coll Anderson - Gore/EFX SD GORE Fast Rip 01 B.M.wav","series|fast|crunch|popping|efx|sd|gore|fast|rip|01|bmwav|coll anderson|gore"
"EFX SD GORE Flesh Pry 05 C.M.wav","Coll Anderson","Gore","https://sonniss.com/sound-effects/gore-sound-effects-sfx/","/Coll Anderson - Gore/EFX SD GORE Flesh Pry 05 C.M.wav","crunchy|squish|with|a|twist|efx|sd|gore|flesh|pry|05|cmwav|coll anderson|gore"
"EFX SD GORE Punch 02 B.M.wav","Coll Anderson","Gore","https://sonniss.com/sound-effects/gore-sound-effects-sfx/","/Coll Anderson - Gore/EFX SD GORE Punch 02 B.M.wav","series|impacts|slightly|moist|efx|sd|gore|punch|02|bmwav|coll anderson|gore"
"EFX SD GORE Snap 05 C.M.wav","Coll Anderson","Gore","https://sonniss.com/sound-effects/gore-sound-effects-sfx/","/Coll Anderson - Gore/EFX SD GORE Snap 05 C.M.wav","pair|of|peely|snaps|efx|sd|gore|snap|05|cmwav|coll anderson|gore"
"EFX SD Organic Gore Russle 05 B.M.wav","Coll Anderson","Gore","https://sonniss.com/sound-effects/gore-sound-effects-sfx/","/Coll Anderson - Gore/EFX SD Organic Gore Russle 05 B.M.wav","wet|popping|rustle|efx|sd|organic|gore|russle|05|bmwav|coll anderson"
"EFX EXT .22 Long Rifle Shots 01 A.wav","Coll Anderson","Guns","https://sonniss.com/sound-effects/guns-library-sfx/","/Coll Anderson - Guns/EFX EXT .22 Long Rifle Shots 01 A.wav","single|shots|from|22|caliber|rifle|long|efx|ext|long|rifle|shots|01|awav|coll anderson|guns"
"EFX EXT .38 Plus Power Shots 04 B.wav","Coll Anderson","Guns","https://sonniss.com/sound-effects/guns-library-sfx/","/Coll Anderson - Guns/EFX EXT .38 Plus Power Shots 04 B.wav","nice|pistol|shots|little|more|oomf|behind|them|various|efx|ext|38|plus|power|shots|04|bwav|coll anderson|guns"
"EFX EXT .50 Cal Pistol Shots 02 A.wav","Coll Anderson","Guns","https://sonniss.com/sound-effects/guns-library-sfx/","/Coll Anderson - Guns/EFX EXT .50 Cal Pistol Shots 02 A.wav","huge|gunshots|from|50|pistol|some|bullets|hit|before|report|efx|ext|cal|pistol|shots|02|awav|coll anderson|guns"
"EFX EXT M4 Shots 02 B.wav","Coll Anderson","Guns","https://sonniss.com/sound-effects/guns-library-sfx/","/Coll Anderson - Guns/EFX EXT M4 Shots 02 B.wav","singles|for|22|caliber|m4|rifle|shots|efx|ext|shots|02|bwav|coll anderson|guns"
"EFX EXT Mortar Explosion 08.wav","Coll Anderson","Guns","https://sonniss.com/sound-effects/guns-library-sfx/","/Coll Anderson - Guns/EFX EXT Mortar Explosion 08.wav","crackling|of|fuse|loud|burst|explosion|and|crackle|mortar|efx|ext|mortar|explosion|08wav|coll anderson|guns"
"EFX INT AR-15 M4 Charging Handle With Mag 01_A.wav","Coll Anderson","Guns","https://sonniss.com/sound-effects/guns-library-sfx/","/Coll Anderson - Guns/EFX INT AR-15 M4 Charging Handle With Mag 01_A.wav","series|m4|charging|handle|and|bolt|noise|with|mag|spring|rings|out|efx|int|ar15|handle|with|mag|01_awav|coll anderson|guns"
"EFX INT Unloading Magazine Singles 01.wav","Coll Anderson","Guns","https://sonniss.com/sound-effects/guns-library-sfx/","/Coll Anderson - Guns/EFX INT Unloading Magazine Singles 01.wav","unloading|bullets|one|by|metal|clicking|spring|action|efx|int|magazine|singles|01wav|coll anderson|guns"
"EFX EXT Bulkhead Door O_C Close Med 04.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX EXT Bulkhead Door O_C Close Med 04.wav","large|metal|door|metallic|squeak|and|rattle|medium|efx|ext|bulkhead|door|o_c|close|med|04wav|coll anderson|house"
"EFX EXT Sliding Glass Door O_C Far Soft 02.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX EXT Sliding Glass Door O_C Far Soft 02.wav","large|sliding|door|sliding|motions|soft|efx|ext|glass|door|o_c|far|soft|02wav|coll anderson|house"
"EFX INT HOUSE Bathroom Sink On Off Close 01.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX INT HOUSE Bathroom Sink On Off Close 01.wav","int|house|bathroom|sink|on|off|close|perspective|efx|01wav|coll anderson|house"
"EFX INT HOUSE Clean Wood Creek 01.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX INT HOUSE Clean Wood Creek 01.wav","int|house|door|wood|creek|clean|live|space|series|efx|01wav|coll anderson|house"
"EFX INT HOUSE DOOR Bedroom Wood O_C Close Medium 01.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX INT HOUSE DOOR Bedroom Wood O_C Close Medium 01.wav","door|wood|open|shut|close|proximity|medium|in|force|series|efx|int|house|bedroom|o_c|01wav|coll anderson|house"
"EFX INT HOUSE DOOR Front O_C Far Soft 01.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX INT HOUSE DOOR Front O_C Far Soft 01.wav","door|wood|heavy|"frontdoor"|open|shut|reflective|space|distant|proximity|soft|in|force|series|efx|int|house|front|o_c|far|01wav|coll anderson|house"
"EFX INT HOUSE Kitchen Cupbord O_C Close Medium 01.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX INT HOUSE Kitchen Cupbord O_C Close Medium 01.wav","int|house|cupbord|open|shut|kitchen|reflective|space|close|perspective|medium|of|force|series|efx|o_c|01wav|coll anderson|house"
"EFX INT HOUSE Modern Window Close Crank 01.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX INT HOUSE Modern Window Close Crank 01.wav","int|house|andersen|window|crank|open|shut|living|room|close|perspective|outside|late|summer|crickets|efx|modern|01wav|coll anderson|house"
"EFX INT HOUSE Wall Light Switch Close 07.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX INT HOUSE Wall Light Switch Close 07.wav","int|house|wall|light|switch|bedroom|soft|space|close|perspective|series|efx|07wav|coll anderson|house"
"EFX INT Knife Cutting 05.wav","Coll Anderson","House","https://sonniss.com/sound-effects/house-sfx-library/","/Coll Anderson - House/EFX INT Knife Cutting 05.wav","kitchen|knife|cutting|steadily|through|object|various|intensities|efx|int|knife|cutting|05wav|coll anderson|house"
"EFX SD Metal plate Tubular sweep 02 A.wav","Coll Anderson","Metal Plate","https://sonniss.com/sound-effects/metal-plate-sfx-library/","/Coll Anderson - Metal Plate/EFX SD Metal plate Tubular sweep 02 A.wav","metal|sd|tubular|metal|sweeping|scrapes|on|plate|ringing|resonance|a|efx|metal|sweep|02|awav|coll anderson|metal plate"
"EFX SD Metal plate bang 01 B.M.wav","Coll Anderson","Metal Plate","https://sonniss.com/sound-effects/metal-plate-sfx-library/","/Coll Anderson - Metal Plate/EFX SD Metal plate bang 01 B.M.wav","metal|sd|ctm|metal|plate|bang|and|ring|b|efx|01|bmwav|coll anderson|metal plate"
"EFX SD Metal plate duct tape pull 03 C.M.wav","Coll Anderson","Metal Plate","https://sonniss.com/sound-effects/metal-plate-sfx-library/","/Coll Anderson - Metal Plate/EFX SD Metal plate duct tape pull 03 C.M.wav","metal|sd|duct|tape|rip|off|metal|plate|quick|zipping|whoosh|and|resonant|ring|c|efx|metal|duct|pull|03|cmwav|coll anderson|metal plate"
"EFX SD Metal plate iron grind 02 A.wav","Coll Anderson","Metal Plate","https://sonniss.com/sound-effects/metal-plate-sfx-library/","/Coll Anderson - Metal Plate/EFX SD Metal plate iron grind 02 A.wav","metal|sd|grinding|metal|on|sweeps|plate|low|thunder|rumble|and|scrapes|a|efx|metal|iron|grind|02|awav|coll anderson|metal plate"
"EFX SD Metal plate jet bys 02 A.wav","Coll Anderson","Metal Plate","https://sonniss.com/sound-effects/metal-plate-sfx-library/","/Coll Anderson - Metal Plate/EFX SD Metal plate jet bys 02 A.wav","metal|sd|sweeping|jet|bys|scrape|on|metal|plate|a|efx|metal|02|awav|coll anderson|metal plate"
"EFX SD Metal plate thunder 01 C.M.wav","Coll Anderson","Metal Plate","https://sonniss.com/sound-effects/metal-plate-sfx-library/","/Coll Anderson - Metal Plate/EFX SD Metal plate thunder 01 C.M.wav","metal|sd|deep|thunder|rumble|bangs|on|metal|plate|c|efx|metal|01|cmwav|coll anderson|metal plate"
"EFX SD Aggressive Zombie 02 C.wav","Coll Anderson","Monster Zombie Vocal","https://sonniss.com/sound-effects/monster-zombie-vocal-sound-effects-library/","/Coll Anderson - Monster Zombie Vocal/EFX SD Aggressive Zombie 02 C.wav","male|zombie|very|scratchy|raspy|loud|some|saliva|action|and|growling|various|efx|sd|aggressive|zombie|02|cwav|coll anderson|monster zombie vocal"
